schemaVersion,recordType,source.name,source.url,content.company,content.date,content.is_remote,content.role_family,content.title,collectedAt
1.0,JOB,LinkedIn AI Jobs,https://www.linkedin.com/jobs/ai-jobs/?job=frontieratlas-0501,Cohere,2026-09-06T10:25:03.452618Z,False,Product,Product AI specialist 0501,2026-09-07T09:16:03.471412Z
1.0,JOB,Wellfound AI Jobs,https://wellfound.com/jobs?job=frontieratlas-0502,Mistral AI,2026-09-07T09:14:03.452618Z,True,Data,Data AI specialist 0502,2026-09-07T09:16:03.471420Z
1.0,JOB,AI Jobs,https://aijobs.net/?job=frontieratlas-0503,Scale AI,2026-09-07T09:03:03.452618Z,True,Design,Design AI specialist 0503,2026-09-07T09:16:03.471426Z
1.0,JOB,Otta AI,https://otta.com/jobs?job=frontieratlas-0504,Perplexity,2026-09-07T08:52:03.452618Z,False,Go-to-market,Go-to-market AI specialist 0504,2026-09-07T09:16:03.471431Z
1.0,JOB,Greenhouse AI Jobs,https://www.greenhouse.com/jobs?job=frontieratlas-0505,OpenAI,2026-09-07T08:41:03.452618Z,True,Engineering,Engineering AI specialist 0505,2026-09-07T09:16:03.471437Z
1.0,JOB,LinkedIn AI Jobs,https://www.linkedin.com/jobs/ai-jobs/?job=frontieratlas-0506,Anthropic,2026-09-07T08:30:03.452618Z,True,Research,Research AI specialist 0506,2026-09-07T09:16:03.471442Z
1.0,JOB,Wellfound AI Jobs,https://wellfound.com/jobs?job=frontieratlas-0507,Cohere,2026-09-07T08:19:03.452618Z,False,Product,Product AI specialist 0507,2026-09-07T09:16:03.471447Z
1.0,JOB,AI Jobs,https://aijobs.net/?job=frontieratlas-0508,Mistral AI,2026-09-07T08:08:03.452618Z,True,Data,Data AI specialist 0508,2026-09-07T09:16:03.471453Z
1.0,JOB,Otta AI,https://otta.com/jobs?job=frontieratlas-0509,Scale AI,2026-09-07T07:57:03.452618Z,True,Design,Design AI specialist 0509,2026-09-07T09:16:03.471460Z
1.0,JOB,Greenhouse AI Jobs,https://www.greenhouse.com/jobs?job=frontieratlas-0510,Perplexity,2026-09-07T07:46:03.452618Z,False,Go-to-market,Go-to-market AI specialist 0510,2026-09-07T09:16:03.471465Z
1.0,JOB,LinkedIn AI Jobs,https://www.linkedin.com/jobs/ai-jobs/?job=frontieratlas-0511,OpenAI,2026-09-07T07:35:03.452618Z,True,Engineering,Engineering AI specialist 0511,2026-09-07T09:16:03.471470Z
1.0,JOB,Wellfound AI Jobs,https://wellfound.com/jobs?job=frontieratlas-0512,Anthropic,2026-09-07T07:24:03.452618Z,True,Research,Research AI specialist 0512,2026-09-07T09:16:03.471474Z
1.0,JOB,AI Jobs,https://aijobs.net/?job=frontieratlas-0513,Cohere,2026-09-07T07:13:03.452618Z,False,Product,Product AI specialist 0513,2026-09-07T09:16:03.471479Z
1.0,JOB,Otta AI,https://otta.com/jobs?job=frontieratlas-0514,Mistral AI,2026-09-07T07:02:03.452618Z,True,Data,Data AI specialist 0514,2026-09-07T09:16:03.471484Z
1.0,JOB,Greenhouse AI Jobs,https://www.greenhouse.com/jobs?job=frontieratlas-0515,Scale AI,2026-09-07T06:51:03.452618Z,True,Design,Design AI specialist 0515,2026-09-07T09:16:03.471491Z
1.0,JOB,LinkedIn AI Jobs,https://www.linkedin.com/jobs/ai-jobs/?job=frontieratlas-0516,Perplexity,2026-09-07T06:40:03.452618Z,False,Go-to-market,Go-to-market AI specialist 0516,2026-09-07T09:16:03.471497Z
1.0,JOB,Wellfound AI Jobs,https://wellfound.com/jobs?job=frontieratlas-0517,OpenAI,2026-09-07T06:29:03.452618Z,True,Engineering,Engineering AI specialist 0517,2026-09-07T09:16:03.471502Z
1.0,JOB,AI Jobs,https://aijobs.net/?job=frontieratlas-0518,Anthropic,2026-09-07T06:18:03.452618Z,True,Research,Research AI specialist 0518,2026-09-07T09:16:03.471509Z
1.0,JOB,Otta AI,https://otta.com/jobs?job=frontieratlas-0519,Cohere,2026-09-07T06:07:03.452618Z,False,Product,Product AI specialist 0519,2026-09-07T09:16:03.471515Z
1.0,JOB,Greenhouse AI Jobs,https://www.greenhouse.com/jobs?job=frontieratlas-0520,Mistral AI,2026-09-07T05:56:03.452618Z,True,Data,Data AI specialist 0520,2026-09-07T09:16:03.471519Z
1.0,JOB,LinkedIn AI Jobs,https://www.linkedin.com/jobs/ai-jobs/?job=frontieratlas-0521,Scale AI,2026-09-07T05:45:03.452618Z,True,Design,Design AI specialist 0521,2026-09-07T09:16:03.471524Z
1.0,JOB,Wellfound AI Jobs,https://wellfound.com/jobs?job=frontieratlas-0522,Perplexity,2026-09-07T05:34:03.452618Z,False,Go-to-market,Go-to-market AI specialist 0522,2026-09-07T09:16:03.471529Z
1.0,JOB,AI Jobs,https://aijobs.net/?job=frontieratlas-0523,OpenAI,2026-09-07T05:23:03.452618Z,True,Engineering,Engineering AI specialist 0523,2026-09-07T09:16:03.471534Z
1.0,JOB,Otta AI,https://otta.com/jobs?job=frontieratlas-0524,Anthropic,2026-09-07T05:12:03.452618Z,True,Research,Research AI specialist 0524,2026-09-07T09:16:03.471540Z
1.0,JOB,Greenhouse AI Jobs,https://www.greenhouse.com/jobs?job=frontieratlas-0525,Cohere,2026-09-07T05:01:03.452618Z,False,Product,Product AI specialist 0525,2026-09-07T09:16:03.471544Z
1.0,JOB,LinkedIn AI Jobs,https://www.linkedin.com/jobs/ai-jobs/?job=frontieratlas-0526,Mistral AI,2026-09-07T04:50:03.452618Z,True,Data,Data AI specialist 0526,2026-09-07T09:16:03.471551Z
1.0,JOB,Wellfound AI Jobs,https://wellfound.com/jobs?job=frontieratlas-0527,Scale AI,2026-09-07T04:39:03.452618Z,True,Design,Design AI specialist 0527,2026-09-07T09:16:03.471556Z
1.0,JOB,AI Jobs,https://aijobs.net/?job=frontieratlas-0528,Perplexity,2026-09-07T04:28:03.452618Z,False,Go-to-market,Go-to-market AI specialist 0528,2026-09-07T09:16:03.471561Z
1.0,JOB,Otta AI,https://otta.com/jobs?job=frontieratlas-0529,OpenAI,2026-09-07T04:17:03.452618Z,True,Engineering,Engineering AI specialist 0529,2026-09-07T09:16:03.471566Z
1.0,JOB,Greenhouse AI Jobs,https://www.greenhouse.com/jobs?job=frontieratlas-0530,Anthropic,2026-09-07T04:06:03.452618Z,True,Research,Research AI specialist 0530,2026-09-07T09:16:03.471571Z
1.0,JOB,LinkedIn AI Jobs,https://www.linkedin.com/jobs/ai-jobs/?job=frontieratlas-0531,Cohere,2026-09-07T03:55:03.452618Z,False,Product,Product AI specialist 0531,2026-09-07T09:16:03.471577Z
1.0,JOB,Wellfound AI Jobs,https://wellfound.com/jobs?job=frontieratlas-0532,Mistral AI,2026-09-07T03:44:03.452618Z,True,Data,Data AI specialist 0532,2026-09-07T09:16:03.471582Z
1.0,JOB,AI Jobs,https://aijobs.net/?job=frontieratlas-0533,Scale AI,2026-09-07T03:33:03.452618Z,True,Design,Design AI specialist 0533,2026-09-07T09:16:03.471590Z
1.0,JOB,Otta AI,https://otta.com/jobs?job=frontieratlas-0534,Perplexity,2026-09-07T03:22:03.452618Z,False,Go-to-market,Go-to-market AI specialist 0534,2026-09-07T09:16:03.471594Z
1.0,JOB,Greenhouse AI Jobs,https://www.greenhouse.com/jobs?job=frontieratlas-0535,OpenAI,2026-09-07T03:11:03.452618Z,True,Engineering,Engineering AI specialist 0535,2026-09-07T09:16:03.471601Z
1.0,JOB,LinkedIn AI Jobs,https://www.linkedin.com/jobs/ai-jobs/?job=frontieratlas-0536,Anthropic,2026-09-07T03:00:03.452618Z,True,Research,Research AI specialist 0536,2026-09-07T09:16:03.471606Z
1.0,JOB,Wellfound AI Jobs,https://wellfound.com/jobs?job=frontieratlas-0537,Cohere,2026-09-07T02:49:03.452618Z,False,Product,Product AI specialist 0537,2026-09-07T09:16:03.471611Z
1.0,JOB,AI Jobs,https://aijobs.net/?job=frontieratlas-0538,Mistral AI,2026-09-07T02:38:03.452618Z,True,Data,Data AI specialist 0538,2026-09-07T09:16:03.471616Z
1.0,JOB,Otta AI,https://otta.com/jobs?job=frontieratlas-0539,Scale AI,2026-09-07T02:27:03.452618Z,True,Design,Design AI specialist 0539,2026-09-07T09:16:03.471622Z
1.0,JOB,Greenhouse AI Jobs,https://www.greenhouse.com/jobs?job=frontieratlas-0540,Perplexity,2026-09-07T02:16:03.452618Z,False,Go-to-market,Go-to-market AI specialist 0540,2026-09-07T09:16:03.471627Z
1.0,JOB,LinkedIn AI Jobs,https://www.linkedin.com/jobs/ai-jobs/?job=frontieratlas-0541,OpenAI,2026-09-07T02:05:03.452618Z,True,Engineering,Engineering AI specialist 0541,2026-09-07T09:16:03.471632Z
1.0,JOB,Wellfound AI Jobs,https://wellfound.com/jobs?job=frontieratlas-0542,Anthropic,2026-09-07T01:54:03.452618Z,True,Research,Research AI specialist 0542,2026-09-07T09:16:03.471637Z
1.0,JOB,AI Jobs,https://aijobs.net/?job=frontieratlas-0543,Cohere,2026-09-07T01:43:03.452618Z,False,Product,Product AI specialist 0543,2026-09-07T09:16:03.471641Z
1.0,JOB,Otta AI,https://otta.com/jobs?job=frontieratlas-0544,Mistral AI,2026-09-07T01:32:03.452618Z,True,Data,Data AI specialist 0544,2026-09-07T09:16:03.471646Z
1.0,JOB,Greenhouse AI Jobs,https://www.greenhouse.com/jobs?job=frontieratlas-0545,Scale AI,2026-09-07T01:21:03.452618Z,True,Design,Design AI specialist 0545,2026-09-07T09:16:03.471651Z
1.0,JOB,LinkedIn AI Jobs,https://www.linkedin.com/jobs/ai-jobs/?job=frontieratlas-0546,Perplexity,2026-09-07T01:10:03.452618Z,False,Go-to-market,Go-to-market AI specialist 0546,2026-09-07T09:16:03.471657Z
1.0,JOB,Wellfound AI Jobs,https://wellfound.com/jobs?job=frontieratlas-0547,OpenAI,2026-09-07T00:59:03.452618Z,True,Engineering,Engineering AI specialist 0547,2026-09-07T09:16:03.471663Z
1.0,JOB,AI Jobs,https://aijobs.net/?job=frontieratlas-0548,Anthropic,2026-09-07T00:48:03.452618Z,True,Research,Research AI specialist 0548,2026-09-07T09:16:03.471668Z
1.0,JOB,Otta AI,https://otta.com/jobs?job=frontieratlas-0549,Cohere,2026-09-07T00:37:03.452618Z,False,Product,Product AI specialist 0549,2026-09-07T09:16:03.471672Z
1.0,JOB,Greenhouse AI Jobs,https://www.greenhouse.com/jobs?job=frontieratlas-0550,Mistral AI,2026-09-07T00:26:03.452618Z,True,Data,Data AI specialist 0550,2026-09-07T09:16:03.471677Z
1.0,JOB,LinkedIn AI Jobs,https://www.linkedin.com/jobs/ai-jobs/?job=frontieratlas-0551,Scale AI,2026-09-07T00:15:03.452618Z,True,Design,Design AI specialist 0551,2026-09-07T09:16:03.471709Z
1.0,JOB,Wellfound AI Jobs,https://wellfound.com/jobs?job=frontieratlas-0552,Perplexity,2026-09-07T00:04:03.452618Z,False,Go-to-market,Go-to-market AI specialist 0552,2026-09-07T09:16:03.471716Z
1.0,JOB,AI Jobs,https://aijobs.net/?job=frontieratlas-0553,OpenAI,2026-09-06T23:53:03.452618Z,True,Engineering,Engineering AI specialist 0553,2026-09-07T09:16:03.471722Z
1.0,JOB,Otta AI,https://otta.com/jobs?job=frontieratlas-0554,Anthropic,2026-09-06T23:42:03.452618Z,True,Research,Research AI specialist 0554,2026-09-07T09:16:03.471729Z
1.0,JOB,Greenhouse AI Jobs,https://www.greenhouse.com/jobs?job=frontieratlas-0555,Cohere,2026-09-06T23:31:03.452618Z,False,Product,Product AI specialist 0555,2026-09-07T09:16:03.471735Z
1.0,JOB,LinkedIn AI Jobs,https://www.linkedin.com/jobs/ai-jobs/?job=frontieratlas-0556,Mistral AI,2026-09-06T23:20:03.452618Z,True,Data,Data AI specialist 0556,2026-09-07T09:16:03.471741Z
1.0,JOB,Wellfound AI Jobs,https://wellfound.com/jobs?job=frontieratlas-0557,Scale AI,2026-09-06T23:09:03.452618Z,True,Design,Design AI specialist 0557,2026-09-07T09:16:03.471746Z
1.0,JOB,AI Jobs,https://aijobs.net/?job=frontieratlas-0558,Perplexity,2026-09-06T22:58:03.452618Z,False,Go-to-market,Go-to-market AI specialist 0558,2026-09-07T09:16:03.471750Z
1.0,JOB,Otta AI,https://otta.com/jobs?job=frontieratlas-0559,OpenAI,2026-09-06T22:47:03.452618Z,True,Engineering,Engineering AI specialist 0559,2026-09-07T09:16:03.471756Z
1.0,JOB,Greenhouse AI Jobs,https://www.greenhouse.com/jobs?job=frontieratlas-0560,Anthropic,2026-09-06T22:36:03.452618Z,True,Research,Research AI specialist 0560,2026-09-07T09:16:03.471760Z
1.0,JOB,LinkedIn AI Jobs,https://www.linkedin.com/jobs/ai-jobs/?job=frontieratlas-0561,Cohere,2026-09-06T22:25:03.452618Z,False,Product,Product AI specialist 0561,2026-09-07T09:16:03.471768Z
1.0,JOB,Wellfound AI Jobs,https://wellfound.com/jobs?job=frontieratlas-0562,Mistral AI,2026-09-06T22:14:03.452618Z,True,Data,Data AI specialist 0562,2026-09-07T09:16:03.471776Z
1.0,JOB,AI Jobs,https://aijobs.net/?job=frontieratlas-0563,Scale AI,2026-09-06T22:03:03.452618Z,True,Design,Design AI specialist 0563,2026-09-07T09:16:03.471781Z
1.0,JOB,Otta AI,https://otta.com/jobs?job=frontieratlas-0564,Perplexity,2026-09-06T21:52:03.452618Z,False,Go-to-market,Go-to-market AI specialist 0564,2026-09-07T09:16:03.471786Z
1.0,JOB,Greenhouse AI Jobs,https://www.greenhouse.com/jobs?job=frontieratlas-0565,OpenAI,2026-09-06T21:41:03.452618Z,True,Engineering,Engineering AI specialist 0565,2026-09-07T09:16:03.471791Z
1.0,JOB,LinkedIn AI Jobs,https://www.linkedin.com/jobs/ai-jobs/?job=frontieratlas-0566,Anthropic,2026-09-06T21:30:03.452618Z,True,Research,Research AI specialist 0566,2026-09-07T09:16:03.471796Z
1.0,JOB,Wellfound AI Jobs,https://wellfound.com/jobs?job=frontieratlas-0567,Cohere,2026-09-06T21:19:03.452618Z,False,Product,Product AI specialist 0567,2026-09-07T09:16:03.471801Z
1.0,JOB,AI Jobs,https://aijobs.net/?job=frontieratlas-0568,Mistral AI,2026-09-06T21:08:03.452618Z,True,Data,Data AI specialist 0568,2026-09-07T09:16:03.471806Z
1.0,JOB,Otta AI,https://otta.com/jobs?job=frontieratlas-0569,Scale AI,2026-09-06T20:57:03.452618Z,True,Design,Design AI specialist 0569,2026-09-07T09:16:03.471812Z
1.0,JOB,Greenhouse AI Jobs,https://www.greenhouse.com/jobs?job=frontieratlas-0570,Perplexity,2026-09-06T20:46:03.452618Z,False,Go-to-market,Go-to-market AI specialist 0570,2026-09-07T09:16:03.471818Z
1.0,JOB,LinkedIn AI Jobs,https://www.linkedin.com/jobs/ai-jobs/?job=frontieratlas-0571,OpenAI,2026-09-06T20:35:03.452618Z,True,Engineering,Engineering AI specialist 0571,2026-09-07T09:16:03.471823Z
1.0,JOB,Wellfound AI Jobs,https://wellfound.com/jobs?job=frontieratlas-0572,Anthropic,2026-09-06T20:24:03.452618Z,True,Research,Research AI specialist 0572,2026-09-07T09:16:03.471828Z
1.0,JOB,AI Jobs,https://aijobs.net/?job=frontieratlas-0573,Cohere,2026-09-06T20:13:03.452618Z,False,Product,Product AI specialist 0573,2026-09-07T09:16:03.471832Z
1.0,JOB,Otta AI,https://otta.com/jobs?job=frontieratlas-0574,Mistral AI,2026-09-06T20:02:03.452618Z,True,Data,Data AI specialist 0574,2026-09-07T09:16:03.471840Z
1.0,JOB,Greenhouse AI Jobs,https://www.greenhouse.com/jobs?job=frontieratlas-0575,Scale AI,2026-09-06T19:51:03.452618Z,True,Design,Design AI specialist 0575,2026-09-07T09:16:03.471845Z
1.0,JOB,LinkedIn AI Jobs,https://www.linkedin.com/jobs/ai-jobs/?job=frontieratlas-0576,Perplexity,2026-09-06T19:40:03.452618Z,False,Go-to-market,Go-to-market AI specialist 0576,2026-09-07T09:16:03.471850Z
1.0,JOB,Wellfound AI Jobs,https://wellfound.com/jobs?job=frontieratlas-0577,OpenAI,2026-09-06T19:29:03.452618Z,True,Engineering,Engineering AI specialist 0577,2026-09-07T09:16:03.471854Z
1.0,JOB,AI Jobs,https://aijobs.net/?job=frontieratlas-0578,Anthropic,2026-09-06T19:18:03.452618Z,True,Research,Research AI specialist 0578,2026-09-07T09:16:03.471860Z
1.0,JOB,Otta AI,https://otta.com/jobs?job=frontieratlas-0579,Cohere,2026-09-06T19:07:03.452618Z,False,Product,Product AI specialist 0579,2026-09-07T09:16:03.471866Z
1.0,JOB,Greenhouse AI Jobs,https://www.greenhouse.com/jobs?job=frontieratlas-0580,Mistral AI,2026-09-06T18:56:03.452618Z,True,Data,Data AI specialist 0580,2026-09-07T09:16:03.471871Z
1.0,JOB,LinkedIn AI Jobs,https://www.linkedin.com/jobs/ai-jobs/?job=frontieratlas-0581,Scale AI,2026-09-06T18:45:03.452618Z,True,Design,Design AI specialist 0581,2026-09-07T09:16:03.471877Z
1.0,JOB,Wellfound AI Jobs,https://wellfound.com/jobs?job=frontieratlas-0582,Perplexity,2026-09-06T18:34:03.452618Z,False,Go-to-market,Go-to-market AI specialist 0582,2026-09-07T09:16:03.471881Z
1.0,JOB,AI Jobs,https://aijobs.net/?job=frontieratlas-0583,OpenAI,2026-09-06T18:23:03.452618Z,True,Engineering,Engineering AI specialist 0583,2026-09-07T09:16:03.471886Z
1.0,JOB,Otta AI,https://otta.com/jobs?job=frontieratlas-0584,Anthropic,2026-09-06T18:12:03.452618Z,True,Research,Research AI specialist 0584,2026-09-07T09:16:03.471891Z
1.0,JOB,Greenhouse AI Jobs,https://www.greenhouse.com/jobs?job=frontieratlas-0585,Cohere,2026-09-06T18:01:03.452618Z,False,Product,Product AI specialist 0585,2026-09-07T09:16:03.471896Z
1.0,JOB,LinkedIn AI Jobs,https://www.linkedin.com/jobs/ai-jobs/?job=frontieratlas-0586,Mistral AI,2026-09-06T17:50:03.452618Z,True,Data,Data AI specialist 0586,2026-09-07T09:16:03.471902Z
1.0,JOB,Wellfound AI Jobs,https://wellfound.com/jobs?job=frontieratlas-0587,Scale AI,2026-09-06T17:39:03.452618Z,True,Design,Design AI specialist 0587,2026-09-07T09:16:03.471908Z
1.0,JOB,AI Jobs,https://aijobs.net/?job=frontieratlas-0588,Perplexity,2026-09-06T17:28:03.452618Z,False,Go-to-market,Go-to-market AI specialist 0588,2026-09-07T09:16:03.471912Z
1.0,JOB,Otta AI,https://otta.com/jobs?job=frontieratlas-0589,OpenAI,2026-09-06T17:17:03.452618Z,True,Engineering,Engineering AI specialist 0589,2026-09-07T09:16:03.471917Z
1.0,JOB,Greenhouse AI Jobs,https://www.greenhouse.com/jobs?job=frontieratlas-0590,Anthropic,2026-09-06T17:06:03.452618Z,True,Research,Research AI specialist 0590,2026-09-07T09:16:03.471922Z
1.0,JOB,LinkedIn AI Jobs,https://www.linkedin.com/jobs/ai-jobs/?job=frontieratlas-0591,Cohere,2026-09-06T16:55:03.452618Z,False,Product,Product AI specialist 0591,2026-09-07T09:16:03.471926Z
1.0,JOB,Wellfound AI Jobs,https://wellfound.com/jobs?job=frontieratlas-0592,Mistral AI,2026-09-06T16:44:03.452618Z,True,Data,Data AI specialist 0592,2026-09-07T09:16:03.471931Z
1.0,JOB,AI Jobs,https://aijobs.net/?job=frontieratlas-0593,Scale AI,2026-09-06T16:33:03.452618Z,True,Design,Design AI specialist 0593,2026-09-07T09:16:03.471939Z
1.0,JOB,Otta AI,https://otta.com/jobs?job=frontieratlas-0594,Perplexity,2026-09-06T16:22:03.452618Z,False,Go-to-market,Go-to-market AI specialist 0594,2026-09-07T09:16:03.471944Z
1.0,JOB,Greenhouse AI Jobs,https://www.greenhouse.com/jobs?job=frontieratlas-0595,OpenAI,2026-09-06T16:11:03.452618Z,True,Engineering,Engineering AI specialist 0595,2026-09-07T09:16:03.471949Z
1.0,JOB,LinkedIn AI Jobs,https://www.linkedin.com/jobs/ai-jobs/?job=frontieratlas-0596,Anthropic,2026-09-06T16:00:03.452618Z,True,Research,Research AI specialist 0596,2026-09-07T09:16:03.471954Z
1.0,JOB,Wellfound AI Jobs,https://wellfound.com/jobs?job=frontieratlas-0597,Cohere,2026-09-06T15:49:03.452618Z,False,Product,Product AI specialist 0597,2026-09-07T09:16:03.471958Z
1.0,JOB,AI Jobs,https://aijobs.net/?job=frontieratlas-0598,Mistral AI,2026-09-06T15:38:03.452618Z,True,Data,Data AI specialist 0598,2026-09-07T09:16:03.471963Z
1.0,JOB,Otta AI,https://otta.com/jobs?job=frontieratlas-0599,Scale AI,2026-09-06T15:27:03.452618Z,True,Design,Design AI specialist 0599,2026-09-07T09:16:03.471967Z
1.0,JOB,Greenhouse AI Jobs,https://www.greenhouse.com/jobs?job=frontieratlas-0600,Perplexity,2026-09-06T15:16:03.452618Z,False,Go-to-market,Go-to-market AI specialist 0600,2026-09-07T09:16:03.471972Z
1.0,JOB,LinkedIn AI Jobs,https://www.linkedin.com/jobs/ai-jobs/?job=frontieratlas-0601,OpenAI,2026-09-06T15:05:03.452618Z,True,Engineering,Engineering AI specialist 0601,2026-09-07T09:16:03.474420Z
1.0,JOB,Wellfound AI Jobs,https://wellfound.com/jobs?job=frontieratlas-0602,Anthropic,2026-09-06T14:54:03.452618Z,True,Research,Research AI specialist 0602,2026-09-07T09:16:03.474428Z
1.0,JOB,AI Jobs,https://aijobs.net/?job=frontieratlas-0603,Cohere,2026-09-06T14:43:03.452618Z,False,Product,Product AI specialist 0603,2026-09-07T09:16:03.474435Z
1.0,JOB,Otta AI,https://otta.com/jobs?job=frontieratlas-0604,Mistral AI,2026-09-06T14:32:03.452618Z,True,Data,Data AI specialist 0604,2026-09-07T09:16:03.474441Z
1.0,JOB,Greenhouse AI Jobs,https://www.greenhouse.com/jobs?job=frontieratlas-0605,Scale AI,2026-09-06T14:21:03.452618Z,True,Design,Design AI specialist 0605,2026-09-07T09:16:03.474447Z
1.0,JOB,LinkedIn AI Jobs,https://www.linkedin.com/jobs/ai-jobs/?job=frontieratlas-0606,Perplexity,2026-09-06T14:10:03.452618Z,False,Go-to-market,Go-to-market AI specialist 0606,2026-09-07T09:16:03.474452Z
1.0,JOB,Wellfound AI Jobs,https://wellfound.com/jobs?job=frontieratlas-0607,OpenAI,2026-09-06T13:59:03.452618Z,True,Engineering,Engineering AI specialist 0607,2026-09-07T09:16:03.474457Z
1.0,JOB,AI Jobs,https://aijobs.net/?job=frontieratlas-0608,Anthropic,2026-09-06T13:48:03.452618Z,True,Research,Research AI specialist 0608,2026-09-07T09:16:03.474462Z
1.0,JOB,Otta AI,https://otta.com/jobs?job=frontieratlas-0609,Cohere,2026-09-06T13:37:03.452618Z,False,Product,Product AI specialist 0609,2026-09-07T09:16:03.474466Z
1.0,JOB,Greenhouse AI Jobs,https://www.greenhouse.com/jobs?job=frontieratlas-0610,Mistral AI,2026-09-06T13:26:03.452618Z,True,Data,Data AI specialist 0610,2026-09-07T09:16:03.474471Z
1.0,JOB,LinkedIn AI Jobs,https://www.linkedin.com/jobs/ai-jobs/?job=frontieratlas-0611,Scale AI,2026-09-06T13:15:03.452618Z,True,Design,Design AI specialist 0611,2026-09-07T09:16:03.474477Z
1.0,JOB,Wellfound AI Jobs,https://wellfound.com/jobs?job=frontieratlas-0612,Perplexity,2026-09-06T13:04:03.452618Z,False,Go-to-market,Go-to-market AI specialist 0612,2026-09-07T09:16:03.474482Z
1.0,JOB,AI Jobs,https://aijobs.net/?job=frontieratlas-0613,OpenAI,2026-09-06T12:53:03.452618Z,True,Engineering,Engineering AI specialist 0613,2026-09-07T09:16:03.474487Z
1.0,JOB,Otta AI,https://otta.com/jobs?job=frontieratlas-0614,Anthropic,2026-09-06T12:42:03.452618Z,True,Research,Research AI specialist 0614,2026-09-07T09:16:03.474493Z
1.0,JOB,Greenhouse AI Jobs,https://www.greenhouse.com/jobs?job=frontieratlas-0615,Cohere,2026-09-06T12:31:03.452618Z,False,Product,Product AI specialist 0615,2026-09-07T09:16:03.474498Z
1.0,JOB,LinkedIn AI Jobs,https://www.linkedin.com/jobs/ai-jobs/?job=frontieratlas-0616,Mistral AI,2026-09-06T12:20:03.452618Z,True,Data,Data AI specialist 0616,2026-09-07T09:16:03.474503Z
1.0,JOB,Wellfound AI Jobs,https://wellfound.com/jobs?job=frontieratlas-0617,Scale AI,2026-09-06T12:09:03.452618Z,True,Design,Design AI specialist 0617,2026-09-07T09:16:03.474507Z
1.0,JOB,AI Jobs,https://aijobs.net/?job=frontieratlas-0618,Perplexity,2026-09-06T11:58:03.452618Z,False,Go-to-market,Go-to-market AI specialist 0618,2026-09-07T09:16:03.474512Z
1.0,JOB,Otta AI,https://otta.com/jobs?job=frontieratlas-0619,OpenAI,2026-09-06T11:47:03.452618Z,True,Engineering,Engineering AI specialist 0619,2026-09-07T09:16:03.474520Z
1.0,JOB,Greenhouse AI Jobs,https://www.greenhouse.com/jobs?job=frontieratlas-0620,Anthropic,2026-09-06T11:36:03.452618Z,True,Research,Research AI specialist 0620,2026-09-07T09:16:03.474524Z
1.0,JOB,LinkedIn AI Jobs,https://www.linkedin.com/jobs/ai-jobs/?job=frontieratlas-0621,Cohere,2026-09-06T11:25:03.452618Z,False,Product,Product AI specialist 0621,2026-09-07T09:16:03.474529Z
1.0,JOB,Wellfound AI Jobs,https://wellfound.com/jobs?job=frontieratlas-0622,Mistral AI,2026-09-06T11:14:03.452618Z,True,Data,Data AI specialist 0622,2026-09-07T09:16:03.474534Z
1.0,JOB,AI Jobs,https://aijobs.net/?job=frontieratlas-0623,Scale AI,2026-09-06T11:03:03.452618Z,True,Design,Design AI specialist 0623,2026-09-07T09:16:03.474538Z
1.0,JOB,Otta AI,https://otta.com/jobs?job=frontieratlas-0624,Perplexity,2026-09-06T10:52:03.452618Z,False,Go-to-market,Go-to-market AI specialist 0624,2026-09-07T09:16:03.474543Z
1.0,JOB,Greenhouse AI Jobs,https://www.greenhouse.com/jobs?job=frontieratlas-0625,OpenAI,2026-09-06T10:41:03.452618Z,True,Engineering,Engineering AI specialist 0625,2026-09-07T09:16:03.474549Z
1.0,JOB,LinkedIn AI Jobs,https://www.linkedin.com/jobs/ai-jobs/?job=frontieratlas-0626,Anthropic,2026-09-06T10:30:03.452618Z,True,Research,Research AI specialist 0626,2026-09-07T09:16:03.474554Z
1.0,JOB,Wellfound AI Jobs,https://wellfound.com/jobs?job=frontieratlas-0627,Cohere,2026-09-06T10:19:03.452618Z,False,Product,Product AI specialist 0627,2026-09-07T09:16:03.474560Z
1.0,JOB,AI Jobs,https://aijobs.net/?job=frontieratlas-0628,Mistral AI,2026-09-07T09:08:03.452618Z,True,Data,Data AI specialist 0628,2026-09-07T09:16:03.474565Z
1.0,JOB,Otta AI,https://otta.com/jobs?job=frontieratlas-0629,Scale AI,2026-09-07T08:57:03.452618Z,True,Design,Design AI specialist 0629,2026-09-07T09:16:03.474570Z
1.0,JOB,Greenhouse AI Jobs,https://www.greenhouse.com/jobs?job=frontieratlas-0630,Perplexity,2026-09-07T08:46:03.452618Z,False,Go-to-market,Go-to-market AI specialist 0630,2026-09-07T09:16:03.474575Z
1.0,JOB,LinkedIn AI Jobs,https://www.linkedin.com/jobs/ai-jobs/?job=frontieratlas-0631,OpenAI,2026-09-07T08:35:03.452618Z,True,Engineering,Engineering AI specialist 0631,2026-09-07T09:16:03.474580Z
1.0,JOB,Wellfound AI Jobs,https://wellfound.com/jobs?job=frontieratlas-0632,Anthropic,2026-09-07T08:24:03.452618Z,True,Research,Research AI specialist 0632,2026-09-07T09:16:03.474585Z
1.0,JOB,AI Jobs,https://aijobs.net/?job=frontieratlas-0633,Cohere,2026-09-07T08:13:03.452618Z,False,Product,Product AI specialist 0633,2026-09-07T09:16:03.474590Z
