schemaVersion,recordType,source.name,source.url,content.title,content.authors,content.paper_url,content.github_url,content.github_stars,content.published_date,collectedAt
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0534: Generative Modeling,"['Researcher 50', 'Researcher 6']",https://arxiv.org/abs/2601.00534,https://github.com/frontieratlas/paper-0534,19758,2026-03-22T09:16:03.451621Z,2026-09-07T09:16:03.470975Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0535: Retrieval,"['Researcher 51', 'Researcher 7']",https://arxiv.org/abs/2601.00535,https://github.com/frontieratlas/paper-0535,19795,2026-03-21T09:16:03.451621Z,2026-09-07T09:16:03.470981Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0536: Agents,"['Researcher 52', 'Researcher 8']",https://arxiv.org/abs/2601.00536,https://github.com/frontieratlas/paper-0536,19832,2026-03-20T09:16:03.451621Z,2026-09-07T09:16:03.470987Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0537: Language Models,"['Researcher 53', 'Researcher 9']",https://arxiv.org/abs/2601.00537,https://github.com/frontieratlas/paper-0537,19869,2026-03-19T09:16:03.451621Z,2026-09-07T09:16:03.470995Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0538: Multimodal Learning,"['Researcher 54', 'Researcher 10']",https://arxiv.org/abs/2601.00538,https://github.com/frontieratlas/paper-0538,19906,2026-03-18T09:16:03.451621Z,2026-09-07T09:16:03.471003Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0539: Robotics,"['Researcher 55', 'Researcher 11']",https://arxiv.org/abs/2601.00539,https://github.com/frontieratlas/paper-0539,19943,2026-03-17T09:16:03.451621Z,2026-09-07T09:16:03.471009Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0540: Alignment,"['Researcher 56', 'Researcher 12']",https://arxiv.org/abs/2601.00540,https://github.com/frontieratlas/paper-0540,19980,2026-03-16T09:16:03.451621Z,2026-09-07T09:16:03.471015Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0541: Computer Vision,"['Researcher 57', 'Researcher 13']",https://arxiv.org/abs/2601.00541,https://github.com/frontieratlas/paper-0541,20017,2026-03-15T09:16:03.451621Z,2026-09-07T09:16:03.471021Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0542: Generative Modeling,"['Researcher 58', 'Researcher 14']",https://arxiv.org/abs/2601.00542,https://github.com/frontieratlas/paper-0542,20054,2026-03-14T09:16:03.451621Z,2026-09-07T09:16:03.471028Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0543: Retrieval,"['Researcher 59', 'Researcher 15']",https://arxiv.org/abs/2601.00543,https://github.com/frontieratlas/paper-0543,20091,2026-03-13T09:16:03.451621Z,2026-09-07T09:16:03.471035Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0544: Agents,"['Researcher 60', 'Researcher 16']",https://arxiv.org/abs/2601.00544,https://github.com/frontieratlas/paper-0544,20128,2026-03-12T09:16:03.451621Z,2026-09-07T09:16:03.471042Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0545: Language Models,"['Researcher 61', 'Researcher 17']",https://arxiv.org/abs/2601.00545,https://github.com/frontieratlas/paper-0545,20165,2026-03-11T09:16:03.451621Z,2026-09-07T09:16:03.471048Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0546: Multimodal Learning,"['Researcher 62', 'Researcher 18']",https://arxiv.org/abs/2601.00546,https://github.com/frontieratlas/paper-0546,20202,2026-03-10T09:16:03.451621Z,2026-09-07T09:16:03.471055Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0547: Robotics,"['Researcher 63', 'Researcher 19']",https://arxiv.org/abs/2601.00547,https://github.com/frontieratlas/paper-0547,20239,2026-03-09T09:16:03.451621Z,2026-09-07T09:16:03.471061Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0548: Alignment,"['Researcher 64', 'Researcher 20']",https://arxiv.org/abs/2601.00548,https://github.com/frontieratlas/paper-0548,20276,2026-03-08T09:16:03.451621Z,2026-09-07T09:16:03.471066Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0549: Computer Vision,"['Researcher 65', 'Researcher 21']",https://arxiv.org/abs/2601.00549,https://github.com/frontieratlas/paper-0549,20313,2026-03-07T09:16:03.451621Z,2026-09-07T09:16:03.471072Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0550: Generative Modeling,"['Researcher 66', 'Researcher 22']",https://arxiv.org/abs/2601.00550,https://github.com/frontieratlas/paper-0550,20350,2026-03-06T09:16:03.451621Z,2026-09-07T09:16:03.471077Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0551: Retrieval,"['Researcher 67', 'Researcher 23']",https://arxiv.org/abs/2601.00551,https://github.com/frontieratlas/paper-0551,20387,2026-03-05T09:16:03.451621Z,2026-09-07T09:16:03.471083Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0552: Agents,"['Researcher 68', 'Researcher 24']",https://arxiv.org/abs/2601.00552,https://github.com/frontieratlas/paper-0552,20424,2026-03-04T09:16:03.451621Z,2026-09-07T09:16:03.471090Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0553: Language Models,"['Researcher 69', 'Researcher 25']",https://arxiv.org/abs/2601.00553,https://github.com/frontieratlas/paper-0553,20461,2026-03-03T09:16:03.451621Z,2026-09-07T09:16:03.471096Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0554: Multimodal Learning,"['Researcher 70', 'Researcher 26']",https://arxiv.org/abs/2601.00554,https://github.com/frontieratlas/paper-0554,20498,2026-03-02T09:16:03.451621Z,2026-09-07T09:16:03.471103Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0555: Robotics,"['Researcher 71', 'Researcher 27']",https://arxiv.org/abs/2601.00555,https://github.com/frontieratlas/paper-0555,20535,2026-03-01T09:16:03.451621Z,2026-09-07T09:16:03.471109Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0556: Alignment,"['Researcher 72', 'Researcher 28']",https://arxiv.org/abs/2601.00556,https://github.com/frontieratlas/paper-0556,20572,2026-02-28T09:16:03.451621Z,2026-09-07T09:16:03.471115Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0557: Computer Vision,"['Researcher 73', 'Researcher 29']",https://arxiv.org/abs/2601.00557,https://github.com/frontieratlas/paper-0557,20609,2026-02-27T09:16:03.451621Z,2026-09-07T09:16:03.471123Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0558: Generative Modeling,"['Researcher 74', 'Researcher 30']",https://arxiv.org/abs/2601.00558,https://github.com/frontieratlas/paper-0558,20646,2026-02-26T09:16:03.451621Z,2026-09-07T09:16:03.471129Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0559: Retrieval,"['Researcher 75', 'Researcher 31']",https://arxiv.org/abs/2601.00559,https://github.com/frontieratlas/paper-0559,20683,2026-02-25T09:16:03.451621Z,2026-09-07T09:16:03.471135Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0560: Agents,"['Researcher 76', 'Researcher 32']",https://arxiv.org/abs/2601.00560,https://github.com/frontieratlas/paper-0560,20720,2026-02-24T09:16:03.451621Z,2026-09-07T09:16:03.471142Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0561: Language Models,"['Researcher 77', 'Researcher 33']",https://arxiv.org/abs/2601.00561,https://github.com/frontieratlas/paper-0561,20757,2026-02-23T09:16:03.451621Z,2026-09-07T09:16:03.471149Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0562: Multimodal Learning,"['Researcher 78', 'Researcher 34']",https://arxiv.org/abs/2601.00562,https://github.com/frontieratlas/paper-0562,20794,2026-02-22T09:16:03.451621Z,2026-09-07T09:16:03.471157Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0563: Robotics,"['Researcher 79', 'Researcher 35']",https://arxiv.org/abs/2601.00563,https://github.com/frontieratlas/paper-0563,20831,2026-02-21T09:16:03.451621Z,2026-09-07T09:16:03.471163Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0564: Alignment,"['Researcher 80', 'Researcher 36']",https://arxiv.org/abs/2601.00564,https://github.com/frontieratlas/paper-0564,20868,2026-02-20T09:16:03.451621Z,2026-09-07T09:16:03.471168Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0565: Computer Vision,"['Researcher 81', 'Researcher 37']",https://arxiv.org/abs/2601.00565,https://github.com/frontieratlas/paper-0565,20905,2026-02-19T09:16:03.451621Z,2026-09-07T09:16:03.471174Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0566: Generative Modeling,"['Researcher 82', 'Researcher 38']",https://arxiv.org/abs/2601.00566,https://github.com/frontieratlas/paper-0566,20942,2026-02-18T09:16:03.451621Z,2026-09-07T09:16:03.471179Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0567: Retrieval,"['Researcher 83', 'Researcher 39']",https://arxiv.org/abs/2601.00567,https://github.com/frontieratlas/paper-0567,20979,2026-02-17T09:16:03.451621Z,2026-09-07T09:16:03.471186Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0568: Agents,"['Researcher 84', 'Researcher 40']",https://arxiv.org/abs/2601.00568,https://github.com/frontieratlas/paper-0568,21016,2026-02-16T09:16:03.451621Z,2026-09-07T09:16:03.471191Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0569: Language Models,"['Researcher 85', 'Researcher 41']",https://arxiv.org/abs/2601.00569,https://github.com/frontieratlas/paper-0569,21053,2026-02-15T09:16:03.451621Z,2026-09-07T09:16:03.471198Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0570: Multimodal Learning,"['Researcher 86', 'Researcher 42']",https://arxiv.org/abs/2601.00570,https://github.com/frontieratlas/paper-0570,21090,2026-02-14T09:16:03.451621Z,2026-09-07T09:16:03.471204Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0571: Robotics,"['Researcher 87', 'Researcher 43']",https://arxiv.org/abs/2601.00571,https://github.com/frontieratlas/paper-0571,21127,2026-02-13T09:16:03.451621Z,2026-09-07T09:16:03.471211Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0572: Alignment,"['Researcher 88', 'Researcher 44']",https://arxiv.org/abs/2601.00572,https://github.com/frontieratlas/paper-0572,21164,2026-02-12T09:16:03.451621Z,2026-09-07T09:16:03.471218Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0573: Computer Vision,"['Researcher 89', 'Researcher 45']",https://arxiv.org/abs/2601.00573,https://github.com/frontieratlas/paper-0573,21201,2026-02-11T09:16:03.451621Z,2026-09-07T09:16:03.471223Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0574: Generative Modeling,"['Researcher 90', 'Researcher 46']",https://arxiv.org/abs/2601.00574,https://github.com/frontieratlas/paper-0574,21238,2026-02-10T09:16:03.451621Z,2026-09-07T09:16:03.471228Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0575: Retrieval,"['Researcher 91', 'Researcher 47']",https://arxiv.org/abs/2601.00575,https://github.com/frontieratlas/paper-0575,21275,2026-02-09T09:16:03.451621Z,2026-09-07T09:16:03.471235Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0576: Agents,"['Researcher 92', 'Researcher 48']",https://arxiv.org/abs/2601.00576,https://github.com/frontieratlas/paper-0576,21312,2026-02-08T09:16:03.451621Z,2026-09-07T09:16:03.471244Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0577: Language Models,"['Researcher 93', 'Researcher 49']",https://arxiv.org/abs/2601.00577,https://github.com/frontieratlas/paper-0577,21349,2026-02-07T09:16:03.451621Z,2026-09-07T09:16:03.471251Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0578: Multimodal Learning,"['Researcher 94', 'Researcher 50']",https://arxiv.org/abs/2601.00578,https://github.com/frontieratlas/paper-0578,21386,2026-02-06T09:16:03.451621Z,2026-09-07T09:16:03.471256Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0579: Robotics,"['Researcher 95', 'Researcher 51']",https://arxiv.org/abs/2601.00579,https://github.com/frontieratlas/paper-0579,21423,2026-02-05T09:16:03.451621Z,2026-09-07T09:16:03.471263Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0580: Alignment,"['Researcher 96', 'Researcher 52']",https://arxiv.org/abs/2601.00580,https://github.com/frontieratlas/paper-0580,21460,2026-02-04T09:16:03.451621Z,2026-09-07T09:16:03.471269Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0581: Computer Vision,"['Researcher 97', 'Researcher 53']",https://arxiv.org/abs/2601.00581,https://github.com/frontieratlas/paper-0581,21497,2026-02-03T09:16:03.451621Z,2026-09-07T09:16:03.471274Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0582: Generative Modeling,"['Researcher 1', 'Researcher 54']",https://arxiv.org/abs/2601.00582,https://github.com/frontieratlas/paper-0582,21534,2026-02-02T09:16:03.451621Z,2026-09-07T09:16:03.471281Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0583: Retrieval,"['Researcher 2', 'Researcher 2']",https://arxiv.org/abs/2601.00583,https://github.com/frontieratlas/paper-0583,21571,2026-02-01T09:16:03.451621Z,2026-09-07T09:16:03.471287Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0584: Agents,"['Researcher 3', 'Researcher 3']",https://arxiv.org/abs/2601.00584,https://github.com/frontieratlas/paper-0584,21608,2026-01-31T09:16:03.451621Z,2026-09-07T09:16:03.471293Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0585: Language Models,"['Researcher 4', 'Researcher 4']",https://arxiv.org/abs/2601.00585,https://github.com/frontieratlas/paper-0585,21645,2026-01-30T09:16:03.451621Z,2026-09-07T09:16:03.471300Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0586: Multimodal Learning,"['Researcher 5', 'Researcher 5']",https://arxiv.org/abs/2601.00586,https://github.com/frontieratlas/paper-0586,21682,2026-01-29T09:16:03.451621Z,2026-09-07T09:16:03.471306Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0587: Robotics,"['Researcher 6', 'Researcher 6']",https://arxiv.org/abs/2601.00587,https://github.com/frontieratlas/paper-0587,21719,2026-01-28T09:16:03.451621Z,2026-09-07T09:16:03.471311Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0588: Alignment,"['Researcher 7', 'Researcher 7']",https://arxiv.org/abs/2601.00588,https://github.com/frontieratlas/paper-0588,21756,2026-01-27T09:16:03.451621Z,2026-09-07T09:16:03.471317Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0589: Computer Vision,"['Researcher 8', 'Researcher 8']",https://arxiv.org/abs/2601.00589,https://github.com/frontieratlas/paper-0589,21793,2026-01-26T09:16:03.451621Z,2026-09-07T09:16:03.471323Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0590: Generative Modeling,"['Researcher 9', 'Researcher 9']",https://arxiv.org/abs/2601.00590,https://github.com/frontieratlas/paper-0590,21830,2026-01-25T09:16:03.451621Z,2026-09-07T09:16:03.471328Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0591: Retrieval,"['Researcher 10', 'Researcher 10']",https://arxiv.org/abs/2601.00591,https://github.com/frontieratlas/paper-0591,21867,2026-01-24T09:16:03.451621Z,2026-09-07T09:16:03.471334Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0592: Agents,"['Researcher 11', 'Researcher 11']",https://arxiv.org/abs/2601.00592,https://github.com/frontieratlas/paper-0592,21904,2026-01-23T09:16:03.451621Z,2026-09-07T09:16:03.471342Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0593: Language Models,"['Researcher 12', 'Researcher 12']",https://arxiv.org/abs/2601.00593,https://github.com/frontieratlas/paper-0593,21941,2026-01-22T09:16:03.451621Z,2026-09-07T09:16:03.471350Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0594: Multimodal Learning,"['Researcher 13', 'Researcher 13']",https://arxiv.org/abs/2601.00594,https://github.com/frontieratlas/paper-0594,21978,2026-01-21T09:16:03.451621Z,2026-09-07T09:16:03.471357Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0595: Robotics,"['Researcher 14', 'Researcher 14']",https://arxiv.org/abs/2601.00595,https://github.com/frontieratlas/paper-0595,22015,2026-01-20T09:16:03.451621Z,2026-09-07T09:16:03.471364Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0596: Alignment,"['Researcher 15', 'Researcher 15']",https://arxiv.org/abs/2601.00596,https://github.com/frontieratlas/paper-0596,22052,2026-01-19T09:16:03.451621Z,2026-09-07T09:16:03.471370Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0597: Computer Vision,"['Researcher 16', 'Researcher 16']",https://arxiv.org/abs/2601.00597,https://github.com/frontieratlas/paper-0597,22089,2026-01-18T09:16:03.451621Z,2026-09-07T09:16:03.471377Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0598: Generative Modeling,"['Researcher 17', 'Researcher 17']",https://arxiv.org/abs/2601.00598,https://github.com/frontieratlas/paper-0598,22126,2026-01-17T09:16:03.451621Z,2026-09-07T09:16:03.471382Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0599: Retrieval,"['Researcher 18', 'Researcher 18']",https://arxiv.org/abs/2601.00599,https://github.com/frontieratlas/paper-0599,22163,2026-01-16T09:16:03.451621Z,2026-09-07T09:16:03.471388Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0600: Agents,"['Researcher 19', 'Researcher 19']",https://arxiv.org/abs/2601.00600,https://github.com/frontieratlas/paper-0600,22200,2026-01-15T09:16:03.451621Z,2026-09-07T09:16:03.471395Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0601: Language Models,"['Researcher 20', 'Researcher 20']",https://arxiv.org/abs/2601.00601,https://github.com/frontieratlas/paper-0601,22237,2026-01-14T09:16:03.451621Z,2026-09-07T09:16:03.473731Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0602: Multimodal Learning,"['Researcher 21', 'Researcher 21']",https://arxiv.org/abs/2601.00602,https://github.com/frontieratlas/paper-0602,22274,2026-01-13T09:16:03.451621Z,2026-09-07T09:16:03.473741Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0603: Robotics,"['Researcher 22', 'Researcher 22']",https://arxiv.org/abs/2601.00603,https://github.com/frontieratlas/paper-0603,22311,2026-01-12T09:16:03.451621Z,2026-09-07T09:16:03.473749Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0604: Alignment,"['Researcher 23', 'Researcher 23']",https://arxiv.org/abs/2601.00604,https://github.com/frontieratlas/paper-0604,22348,2026-01-11T09:16:03.451621Z,2026-09-07T09:16:03.473755Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0605: Computer Vision,"['Researcher 24', 'Researcher 24']",https://arxiv.org/abs/2601.00605,https://github.com/frontieratlas/paper-0605,22385,2026-01-10T09:16:03.451621Z,2026-09-07T09:16:03.473761Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0606: Generative Modeling,"['Researcher 25', 'Researcher 25']",https://arxiv.org/abs/2601.00606,https://github.com/frontieratlas/paper-0606,22422,2026-01-09T09:16:03.451621Z,2026-09-07T09:16:03.473767Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0607: Retrieval,"['Researcher 26', 'Researcher 26']",https://arxiv.org/abs/2601.00607,https://github.com/frontieratlas/paper-0607,22459,2026-01-08T09:16:03.451621Z,2026-09-07T09:16:03.473773Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0608: Agents,"['Researcher 27', 'Researcher 27']",https://arxiv.org/abs/2601.00608,https://github.com/frontieratlas/paper-0608,22496,2026-01-07T09:16:03.451621Z,2026-09-07T09:16:03.473778Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0609: Language Models,"['Researcher 28', 'Researcher 28']",https://arxiv.org/abs/2601.00609,https://github.com/frontieratlas/paper-0609,22533,2026-01-06T09:16:03.451621Z,2026-09-07T09:16:03.473784Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0610: Multimodal Learning,"['Researcher 29', 'Researcher 29']",https://arxiv.org/abs/2601.00610,https://github.com/frontieratlas/paper-0610,22570,2026-01-05T09:16:03.451621Z,2026-09-07T09:16:03.473791Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0611: Robotics,"['Researcher 30', 'Researcher 30']",https://arxiv.org/abs/2601.00611,https://github.com/frontieratlas/paper-0611,22607,2026-01-04T09:16:03.451621Z,2026-09-07T09:16:03.473798Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0612: Alignment,"['Researcher 31', 'Researcher 31']",https://arxiv.org/abs/2601.00612,https://github.com/frontieratlas/paper-0612,22644,2026-01-03T09:16:03.451621Z,2026-09-07T09:16:03.473805Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0613: Computer Vision,"['Researcher 32', 'Researcher 32']",https://arxiv.org/abs/2601.00613,https://github.com/frontieratlas/paper-0613,22681,2026-01-02T09:16:03.451621Z,2026-09-07T09:16:03.473811Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0614: Generative Modeling,"['Researcher 33', 'Researcher 33']",https://arxiv.org/abs/2601.00614,https://github.com/frontieratlas/paper-0614,22718,2026-01-01T09:16:03.451621Z,2026-09-07T09:16:03.473817Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0615: Retrieval,"['Researcher 34', 'Researcher 34']",https://arxiv.org/abs/2601.00615,https://github.com/frontieratlas/paper-0615,22755,2025-12-31T09:16:03.451621Z,2026-09-07T09:16:03.473822Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0616: Agents,"['Researcher 35', 'Researcher 35']",https://arxiv.org/abs/2601.00616,https://github.com/frontieratlas/paper-0616,22792,2025-12-30T09:16:03.451621Z,2026-09-07T09:16:03.473831Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0617: Language Models,"['Researcher 36', 'Researcher 36']",https://arxiv.org/abs/2601.00617,https://github.com/frontieratlas/paper-0617,22829,2025-12-29T09:16:03.451621Z,2026-09-07T09:16:03.473838Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0618: Multimodal Learning,"['Researcher 37', 'Researcher 37']",https://arxiv.org/abs/2601.00618,https://github.com/frontieratlas/paper-0618,22866,2025-12-28T09:16:03.451621Z,2026-09-07T09:16:03.473845Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0619: Robotics,"['Researcher 38', 'Researcher 38']",https://arxiv.org/abs/2601.00619,https://github.com/frontieratlas/paper-0619,22903,2025-12-27T09:16:03.451621Z,2026-09-07T09:16:03.473851Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0620: Alignment,"['Researcher 39', 'Researcher 39']",https://arxiv.org/abs/2601.00620,https://github.com/frontieratlas/paper-0620,22940,2025-12-26T09:16:03.451621Z,2026-09-07T09:16:03.473856Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0621: Computer Vision,"['Researcher 40', 'Researcher 40']",https://arxiv.org/abs/2601.00621,https://github.com/frontieratlas/paper-0621,22977,2025-12-25T09:16:03.451621Z,2026-09-07T09:16:03.473862Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0622: Generative Modeling,"['Researcher 41', 'Researcher 41']",https://arxiv.org/abs/2601.00622,https://github.com/frontieratlas/paper-0622,23014,2025-12-24T09:16:03.451621Z,2026-09-07T09:16:03.473869Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0623: Retrieval,"['Researcher 42', 'Researcher 42']",https://arxiv.org/abs/2601.00623,https://github.com/frontieratlas/paper-0623,23051,2025-12-23T09:16:03.451621Z,2026-09-07T09:16:03.473876Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0624: Agents,"['Researcher 43', 'Researcher 43']",https://arxiv.org/abs/2601.00624,https://github.com/frontieratlas/paper-0624,23088,2025-12-22T09:16:03.451621Z,2026-09-07T09:16:03.473881Z
