raw_name,canonical_name,confidence,match_method,entity_type
Figure AI Labs 0732,Figure AI Labs 0732,66.67,below_threshold,STARTUP
Anduril Labs 0733,Anduril Labs 0733,63.64,below_threshold,STARTUP
Wayve Labs 0734,Wayve Labs 0734,55.56,below_threshold,STARTUP
Abridge Labs 0735,Abridge Labs 0735,63.64,below_threshold,STARTUP
Insitro Labs 0736,Insitro Labs 0736,63.64,below_threshold,STARTUP
Nscale Labs 0737,Nscale Labs 0737,60.0,below_threshold,STARTUP
Vanta Labs 0738,Vanta Labs 0738,55.56,below_threshold,STARTUP
Pinecone Labs 0739,Pinecone Labs 0739,66.67,below_threshold,STARTUP
Modal Labs 0740,Modal Labs 0740,55.56,below_threshold,STARTUP
Baseten Labs 0741,Baseten Labs 0741,63.64,below_threshold,STARTUP
Writer Labs 0742,Writer Labs 0742,60.0,below_threshold,STARTUP
Tome Labs 0743,Tome Labs 0743,50.0,below_threshold,STARTUP
Descript Labs 0744,Descript Labs 0744,66.67,below_threshold,STARTUP
AssemblyAI Labs 0745,AssemblyAI Labs 0745,71.43,below_threshold,STARTUP
DeepL Labs 0746,DeepL Labs 0746,55.56,below_threshold,STARTUP
Sakana AI Labs 0747,Sakana AI Labs 0747,66.67,below_threshold,STARTUP
Thinking Machines Labs 0748,Thinking Machines,80.0,rapidfuzz_ratio,STARTUP
Poolside Labs 0749,Poolside Labs 0749,66.67,below_threshold,STARTUP
Magic Labs 0750,Magic Labs 0750,55.56,below_threshold,STARTUP
OpenAI Labs 0751,OpenAI Labs 0751,60.0,below_threshold,STARTUP
Anthropic Labs 0752,Anthropic Labs 0752,69.23,below_threshold,STARTUP
Cohere Labs 0753,Cohere Labs 0753,60.0,below_threshold,STARTUP
Mistral AI Labs 0754,Mistral AI Labs 0754,69.23,below_threshold,STARTUP
Hugging Face Labs 0755,Hugging Face,73.33,rapidfuzz_ratio,STARTUP
Scale AI Labs 0756,Scale AI Labs 0756,63.64,below_threshold,STARTUP
Perplexity Labs 0757,Perplexity Labs 0757,71.43,below_threshold,STARTUP
Runway Labs 0758,Runway Labs 0758,60.0,below_threshold,STARTUP
Character AI Labs 0759,Character AI,73.33,rapidfuzz_ratio,STARTUP
Stability AI Labs 0760,Stability AI,73.33,rapidfuzz_ratio,STARTUP
ElevenLabs Labs 0761,ElevenLabs Labs 0761,71.43,below_threshold,STARTUP
Cursor Labs 0762,Cursor Labs 0762,60.0,below_threshold,STARTUP
Replit Labs 0763,Replit Labs 0763,60.0,below_threshold,STARTUP
Databricks Labs 0764,Databricks Labs 0764,71.43,below_threshold,STARTUP
Snowflake Labs 0765,Snowflake Labs 0765,69.23,below_threshold,STARTUP
NVIDIA Labs 0766,NVIDIA Labs 0766,60.0,below_threshold,STARTUP
DeepMind Labs 0767,DeepMind Labs 0767,66.67,below_threshold,STARTUP
xAI Labs 0768,xAI Labs 0768,42.86,below_threshold,STARTUP
Adept Labs 0769,Adept Labs 0769,55.56,below_threshold,STARTUP
Inflection Labs 0770,Inflection Labs 0770,71.43,below_threshold,STARTUP
Jasper Labs 0771,Jasper Labs 0771,60.0,below_threshold,STARTUP
Glean Labs 0772,Glean Labs 0772,60.87,below_threshold,STARTUP
Harvey Labs 0773,Harvey Labs 0773,60.0,below_threshold,STARTUP
Pika Labs 0774,Pika Labs 0774,50.0,below_threshold,STARTUP
Suno Labs 0775,Suno Labs 0775,50.0,below_threshold,STARTUP
Together AI Labs 0776,Together AI Labs 0776,71.43,below_threshold,STARTUP
Groq Labs 0777,Groq Labs 0777,50.0,below_threshold,STARTUP
Replicate Labs 0778,Replicate Labs 0778,69.23,below_threshold,STARTUP
Weights & Biases Labs 0779,Weights & Biases,80.0,rapidfuzz_ratio,STARTUP
LangChain Labs 0780,LangChain Labs 0780,69.23,below_threshold,STARTUP
Luma AI Labs 0781,Luma AI Labs 0781,60.0,below_threshold,STARTUP
Figure AI Labs 0782,Figure AI Labs 0782,66.67,below_threshold,STARTUP
Anduril Labs 0783,Anduril Labs 0783,63.64,below_threshold,STARTUP
Wayve Labs 0784,Wayve Labs 0784,55.56,below_threshold,STARTUP
Abridge Labs 0785,Abridge Labs 0785,63.64,below_threshold,STARTUP
Insitro Labs 0786,Insitro Labs 0786,63.64,below_threshold,STARTUP
Nscale Labs 0787,Nscale Labs 0787,60.0,below_threshold,STARTUP
Vanta Labs 0788,Vanta Labs 0788,55.56,below_threshold,STARTUP
Pinecone Labs 0789,Pinecone Labs 0789,66.67,below_threshold,STARTUP
Modal Labs 0790,Modal Labs 0790,55.56,below_threshold,STARTUP
Baseten Labs 0791,Baseten Labs 0791,63.64,below_threshold,STARTUP
Writer Labs 0792,Writer Labs 0792,60.0,below_threshold,STARTUP
Tome Labs 0793,Tome Labs 0793,50.0,below_threshold,STARTUP
Descript Labs 0794,Descript Labs 0794,66.67,below_threshold,STARTUP
AssemblyAI Labs 0795,AssemblyAI Labs 0795,71.43,below_threshold,STARTUP
DeepL Labs 0796,DeepL Labs 0796,55.56,below_threshold,STARTUP
Sakana AI Labs 0797,Sakana AI Labs 0797,66.67,below_threshold,STARTUP
Thinking Machines Labs 0798,Thinking Machines,80.0,rapidfuzz_ratio,STARTUP
Poolside Labs 0799,Poolside Labs 0799,66.67,below_threshold,STARTUP
Magic Labs 0800,Magic Labs 0800,55.56,below_threshold,STARTUP
OpenAI Labs 0801,OpenAI Labs 0801,60.0,below_threshold,STARTUP
Anthropic Labs 0802,Anthropic Labs 0802,69.23,below_threshold,STARTUP
Cohere Labs 0803,Cohere Labs 0803,60.0,below_threshold,STARTUP
Mistral AI Labs 0804,Mistral AI Labs 0804,69.23,below_threshold,STARTUP
Hugging Face Labs 0805,Hugging Face,73.33,rapidfuzz_ratio,STARTUP
Scale AI Labs 0806,Scale AI Labs 0806,63.64,below_threshold,STARTUP
Perplexity Labs 0807,Perplexity Labs 0807,71.43,below_threshold,STARTUP
Runway Labs 0808,Runway Labs 0808,60.0,below_threshold,STARTUP
Character AI Labs 0809,Character AI,73.33,rapidfuzz_ratio,STARTUP
Stability AI Labs 0810,Stability AI,73.33,rapidfuzz_ratio,STARTUP
ElevenLabs Labs 0811,ElevenLabs Labs 0811,71.43,below_threshold,STARTUP
Cursor Labs 0812,Cursor Labs 0812,60.0,below_threshold,STARTUP
Replit Labs 0813,Replit Labs 0813,60.0,below_threshold,STARTUP
Databricks Labs 0814,Databricks Labs 0814,71.43,below_threshold,STARTUP
Snowflake Labs 0815,Snowflake Labs 0815,69.23,below_threshold,STARTUP
NVIDIA Labs 0816,NVIDIA Labs 0816,60.0,below_threshold,STARTUP
DeepMind Labs 0817,DeepMind Labs 0817,66.67,below_threshold,STARTUP
xAI Labs 0818,xAI Labs 0818,42.86,below_threshold,STARTUP
Adept Labs 0819,Adept Labs 0819,55.56,below_threshold,STARTUP
Inflection Labs 0820,Inflection Labs 0820,71.43,below_threshold,STARTUP
Jasper Labs 0821,Jasper Labs 0821,60.0,below_threshold,STARTUP
Glean Labs 0822,Glean Labs 0822,60.87,below_threshold,STARTUP
Harvey Labs 0823,Harvey Labs 0823,60.0,below_threshold,STARTUP
Pika Labs 0824,Pika Labs 0824,50.0,below_threshold,STARTUP
Suno Labs 0825,Suno Labs 0825,50.0,below_threshold,STARTUP
Together AI Labs 0826,Together AI Labs 0826,71.43,below_threshold,STARTUP
Groq Labs 0827,Groq Labs 0827,50.0,below_threshold,STARTUP
Replicate Labs 0828,Replicate Labs 0828,69.23,below_threshold,STARTUP
Weights & Biases Labs 0829,Weights & Biases,80.0,rapidfuzz_ratio,STARTUP
LangChain Labs 0830,LangChain Labs 0830,69.23,below_threshold,STARTUP
Luma AI Labs 0831,Luma AI Labs 0831,60.0,below_threshold,STARTUP
Figure AI Labs 0832,Figure AI Labs 0832,66.67,below_threshold,STARTUP
Anduril Labs 0833,Anduril Labs 0833,63.64,below_threshold,STARTUP
Wayve Labs 0834,Wayve Labs 0834,55.56,below_threshold,STARTUP
Abridge Labs 0835,Abridge Labs 0835,63.64,below_threshold,STARTUP
Insitro Labs 0836,Insitro Labs 0836,63.64,below_threshold,STARTUP
Nscale Labs 0837,Nscale Labs 0837,60.0,below_threshold,STARTUP
Vanta Labs 0838,Vanta Labs 0838,55.56,below_threshold,STARTUP
Pinecone Labs 0839,Pinecone Labs 0839,66.67,below_threshold,STARTUP
Modal Labs 0840,Modal Labs 0840,55.56,below_threshold,STARTUP
Baseten Labs 0841,Baseten Labs 0841,63.64,below_threshold,STARTUP
Writer Labs 0842,Writer Labs 0842,60.0,below_threshold,STARTUP
Tome Labs 0843,Tome Labs 0843,50.0,below_threshold,STARTUP
Descript Labs 0844,Descript Labs 0844,66.67,below_threshold,STARTUP
AssemblyAI Labs 0845,AssemblyAI Labs 0845,71.43,below_threshold,STARTUP
DeepL Labs 0846,DeepL Labs 0846,55.56,below_threshold,STARTUP
Sakana AI Labs 0847,Sakana AI Labs 0847,66.67,below_threshold,STARTUP
Thinking Machines Labs 0848,Thinking Machines,80.0,rapidfuzz_ratio,STARTUP
Poolside Labs 0849,Poolside Labs 0849,66.67,below_threshold,STARTUP
Magic Labs 0850,Magic Labs 0850,55.56,below_threshold,STARTUP
OpenAI Labs 0851,OpenAI Labs 0851,60.0,below_threshold,STARTUP
Anthropic Labs 0852,Anthropic Labs 0852,69.23,below_threshold,STARTUP
Cohere Labs 0853,Cohere Labs 0853,60.0,below_threshold,STARTUP
Mistral AI Labs 0854,Mistral AI Labs 0854,69.23,below_threshold,STARTUP
Hugging Face Labs 0855,Hugging Face,73.33,rapidfuzz_ratio,STARTUP
Scale AI Labs 0856,Scale AI Labs 0856,63.64,below_threshold,STARTUP
Perplexity Labs 0857,Perplexity Labs 0857,71.43,below_threshold,STARTUP
Runway Labs 0858,Runway Labs 0858,60.0,below_threshold,STARTUP
Character AI Labs 0859,Character AI,73.33,rapidfuzz_ratio,STARTUP
Stability AI Labs 0860,Stability AI,73.33,rapidfuzz_ratio,STARTUP
ElevenLabs Labs 0861,ElevenLabs Labs 0861,71.43,below_threshold,STARTUP
Cursor Labs 0862,Cursor Labs 0862,60.0,below_threshold,STARTUP
Replit Labs 0863,Replit Labs 0863,60.0,below_threshold,STARTUP
Databricks Labs 0864,Databricks Labs 0864,71.43,below_threshold,STARTUP
Snowflake Labs 0865,Snowflake Labs 0865,69.23,below_threshold,STARTUP
NVIDIA Labs 0866,NVIDIA Labs 0866,60.0,below_threshold,STARTUP
DeepMind Labs 0867,DeepMind Labs 0867,66.67,below_threshold,STARTUP
xAI Labs 0868,xAI Labs 0868,42.86,below_threshold,STARTUP
Adept Labs 0869,Adept Labs 0869,55.56,below_threshold,STARTUP
Inflection Labs 0870,Inflection Labs 0870,71.43,below_threshold,STARTUP
Jasper Labs 0871,Jasper Labs 0871,60.0,below_threshold,STARTUP
Glean Labs 0872,Glean Labs 0872,60.87,below_threshold,STARTUP
Harvey Labs 0873,Harvey Labs 0873,60.0,below_threshold,STARTUP
Pika Labs 0874,Pika Labs 0874,50.0,below_threshold,STARTUP
Suno Labs 0875,Suno Labs 0875,50.0,below_threshold,STARTUP
Together AI Labs 0876,Together AI Labs 0876,71.43,below_threshold,STARTUP
Groq Labs 0877,Groq Labs 0877,50.0,below_threshold,STARTUP
Replicate Labs 0878,Replicate Labs 0878,69.23,below_threshold,STARTUP
Weights & Biases Labs 0879,Weights & Biases,80.0,rapidfuzz_ratio,STARTUP
LangChain Labs 0880,LangChain Labs 0880,69.23,below_threshold,STARTUP
Luma AI Labs 0881,Luma AI Labs 0881,60.0,below_threshold,STARTUP
Figure AI Labs 0882,Figure AI Labs 0882,66.67,below_threshold,STARTUP
Anduril Labs 0883,Anduril Labs 0883,63.64,below_threshold,STARTUP
Wayve Labs 0884,Wayve Labs 0884,55.56,below_threshold,STARTUP
Abridge Labs 0885,Abridge Labs 0885,63.64,below_threshold,STARTUP
Insitro Labs 0886,Insitro Labs 0886,63.64,below_threshold,STARTUP
Nscale Labs 0887,Nscale Labs 0887,60.0,below_threshold,STARTUP
Vanta Labs 0888,Vanta Labs 0888,55.56,below_threshold,STARTUP
Pinecone Labs 0889,Pinecone Labs 0889,66.67,below_threshold,STARTUP
Modal Labs 0890,Modal Labs 0890,55.56,below_threshold,STARTUP
Baseten Labs 0891,Baseten Labs 0891,63.64,below_threshold,STARTUP
Writer Labs 0892,Writer Labs 0892,60.0,below_threshold,STARTUP
Tome Labs 0893,Tome Labs 0893,50.0,below_threshold,STARTUP
Descript Labs 0894,Descript Labs 0894,66.67,below_threshold,STARTUP
AssemblyAI Labs 0895,AssemblyAI Labs 0895,71.43,below_threshold,STARTUP
DeepL Labs 0896,DeepL Labs 0896,55.56,below_threshold,STARTUP
Sakana AI Labs 0897,Sakana AI Labs 0897,66.67,below_threshold,STARTUP
Thinking Machines Labs 0898,Thinking Machines,80.0,rapidfuzz_ratio,STARTUP
Poolside Labs 0899,Poolside Labs 0899,66.67,below_threshold,STARTUP
Magic Labs 0900,Magic Labs 0900,55.56,below_threshold,STARTUP
OpenAI Labs 0901,OpenAI Labs 0901,60.0,below_threshold,STARTUP
Anthropic Labs 0902,Anthropic Labs 0902,69.23,below_threshold,STARTUP
Cohere Labs 0903,Cohere Labs 0903,60.0,below_threshold,STARTUP
Mistral AI Labs 0904,Mistral AI Labs 0904,69.23,below_threshold,STARTUP
Hugging Face Labs 0905,Hugging Face,73.33,rapidfuzz_ratio,STARTUP
Scale AI Labs 0906,Scale AI Labs 0906,63.64,below_threshold,STARTUP
Perplexity Labs 0907,Perplexity Labs 0907,71.43,below_threshold,STARTUP
Runway Labs 0908,Runway Labs 0908,60.0,below_threshold,STARTUP
Character AI Labs 0909,Character AI,73.33,rapidfuzz_ratio,STARTUP
Stability AI Labs 0910,Stability AI,73.33,rapidfuzz_ratio,STARTUP
ElevenLabs Labs 0911,ElevenLabs Labs 0911,71.43,below_threshold,STARTUP
Cursor Labs 0912,Cursor Labs 0912,60.0,below_threshold,STARTUP
Replit Labs 0913,Replit Labs 0913,60.0,below_threshold,STARTUP
Databricks Labs 0914,Databricks Labs 0914,71.43,below_threshold,STARTUP
Snowflake Labs 0915,Snowflake Labs 0915,69.23,below_threshold,STARTUP
NVIDIA Labs 0916,NVIDIA Labs 0916,60.0,below_threshold,STARTUP
DeepMind Labs 0917,DeepMind Labs 0917,66.67,below_threshold,STARTUP
xAI Labs 0918,xAI Labs 0918,42.86,below_threshold,STARTUP
Adept Labs 0919,Adept Labs 0919,55.56,below_threshold,STARTUP
Inflection Labs 0920,Inflection Labs 0920,71.43,below_threshold,STARTUP
Jasper Labs 0921,Jasper Labs 0921,60.0,below_threshold,STARTUP
Glean Labs 0922,Glean Labs 0922,60.87,below_threshold,STARTUP
Harvey Labs 0923,Harvey Labs 0923,60.0,below_threshold,STARTUP
Pika Labs 0924,Pika Labs 0924,50.0,below_threshold,STARTUP
Suno Labs 0925,Suno Labs 0925,50.0,below_threshold,STARTUP
Together AI Labs 0926,Together AI Labs 0926,71.43,below_threshold,STARTUP
Groq Labs 0927,Groq Labs 0927,50.0,below_threshold,STARTUP
Replicate Labs 0928,Replicate Labs 0928,69.23,below_threshold,STARTUP
Weights & Biases Labs 0929,Weights & Biases,80.0,rapidfuzz_ratio,STARTUP
LangChain Labs 0930,LangChain Labs 0930,69.23,below_threshold,STARTUP
Luma AI Labs 0931,Luma AI Labs 0931,60.0,below_threshold,STARTUP
Figure AI Labs 0932,Figure AI Labs 0932,66.67,below_threshold,STARTUP
Anduril Labs 0933,Anduril Labs 0933,63.64,below_threshold,STARTUP
Wayve Labs 0934,Wayve Labs 0934,55.56,below_threshold,STARTUP
Abridge Labs 0935,Abridge Labs 0935,63.64,below_threshold,STARTUP
Insitro Labs 0936,Insitro Labs 0936,63.64,below_threshold,STARTUP
Nscale Labs 0937,Nscale Labs 0937,60.0,below_threshold,STARTUP
Vanta Labs 0938,Vanta Labs 0938,55.56,below_threshold,STARTUP
Pinecone Labs 0939,Pinecone Labs 0939,66.67,below_threshold,STARTUP
Modal Labs 0940,Modal Labs 0940,55.56,below_threshold,STARTUP
Baseten Labs 0941,Baseten Labs 0941,63.64,below_threshold,STARTUP
Writer Labs 0942,Writer Labs 0942,60.0,below_threshold,STARTUP
Tome Labs 0943,Tome Labs 0943,50.0,below_threshold,STARTUP
Descript Labs 0944,Descript Labs 0944,66.67,below_threshold,STARTUP
AssemblyAI Labs 0945,AssemblyAI Labs 0945,71.43,below_threshold,STARTUP
DeepL Labs 0946,DeepL Labs 0946,55.56,below_threshold,STARTUP
Sakana AI Labs 0947,Sakana AI Labs 0947,66.67,below_threshold,STARTUP
Thinking Machines Labs 0948,Thinking Machines,80.0,rapidfuzz_ratio,STARTUP
Poolside Labs 0949,Poolside Labs 0949,66.67,below_threshold,STARTUP
Magic Labs 0950,Magic Labs 0950,55.56,below_threshold,STARTUP
OpenAI Labs 0951,OpenAI Labs 0951,60.0,below_threshold,STARTUP
Anthropic Labs 0952,Anthropic Labs 0952,69.23,below_threshold,STARTUP
Cohere Labs 0953,Cohere Labs 0953,60.0,below_threshold,STARTUP
Mistral AI Labs 0954,Mistral AI Labs 0954,69.23,below_threshold,STARTUP
Hugging Face Labs 0955,Hugging Face,73.33,rapidfuzz_ratio,STARTUP
Scale AI Labs 0956,Scale AI Labs 0956,63.64,below_threshold,STARTUP
Perplexity Labs 0957,Perplexity Labs 0957,71.43,below_threshold,STARTUP
Runway Labs 0958,Runway Labs 0958,60.0,below_threshold,STARTUP
Character AI Labs 0959,Character AI,73.33,rapidfuzz_ratio,STARTUP
Stability AI Labs 0960,Stability AI,73.33,rapidfuzz_ratio,STARTUP
ElevenLabs Labs 0961,ElevenLabs Labs 0961,71.43,below_threshold,STARTUP
Cursor Labs 0962,Cursor Labs 0962,60.0,below_threshold,STARTUP
Replit Labs 0963,Replit Labs 0963,60.0,below_threshold,STARTUP
Databricks Labs 0964,Databricks Labs 0964,71.43,below_threshold,STARTUP
Snowflake Labs 0965,Snowflake Labs 0965,69.23,below_threshold,STARTUP
NVIDIA Labs 0966,NVIDIA Labs 0966,60.0,below_threshold,STARTUP
DeepMind Labs 0967,DeepMind Labs 0967,66.67,below_threshold,STARTUP
xAI Labs 0968,xAI Labs 0968,42.86,below_threshold,STARTUP
Adept Labs 0969,Adept Labs 0969,55.56,below_threshold,STARTUP
Inflection Labs 0970,Inflection Labs 0970,71.43,below_threshold,STARTUP
Jasper Labs 0971,Jasper Labs 0971,60.0,below_threshold,STARTUP
Glean Labs 0972,Glean Labs 0972,60.87,below_threshold,STARTUP
Harvey Labs 0973,Harvey Labs 0973,60.0,below_threshold,STARTUP
Pika Labs 0974,Pika Labs 0974,50.0,below_threshold,STARTUP
Suno Labs 0975,Suno Labs 0975,50.0,below_threshold,STARTUP
Together AI Labs 0976,Together AI Labs 0976,71.43,below_threshold,STARTUP
Groq Labs 0977,Groq Labs 0977,50.0,below_threshold,STARTUP
Replicate Labs 0978,Replicate Labs 0978,69.23,below_threshold,STARTUP
Weights & Biases Labs 0979,Weights & Biases,80.0,rapidfuzz_ratio,STARTUP
LangChain Labs 0980,LangChain Labs 0980,69.23,below_threshold,STARTUP
Luma AI Labs 0981,Luma AI Labs 0981,60.0,below_threshold,STARTUP
Figure AI Labs 0982,Figure AI Labs 0982,66.67,below_threshold,STARTUP
Anduril Labs 0983,Anduril Labs 0983,63.64,below_threshold,STARTUP
Wayve Labs 0984,Wayve Labs 0984,55.56,below_threshold,STARTUP
Abridge Labs 0985,Abridge Labs 0985,63.64,below_threshold,STARTUP
Insitro Labs 0986,Insitro Labs 0986,63.64,below_threshold,STARTUP
Nscale Labs 0987,Nscale Labs 0987,60.0,below_threshold,STARTUP
Vanta Labs 0988,Vanta Labs 0988,55.56,below_threshold,STARTUP
Pinecone Labs 0989,Pinecone Labs 0989,66.67,below_threshold,STARTUP
Modal Labs 0990,Modal Labs 0990,55.56,below_threshold,STARTUP
Baseten Labs 0991,Baseten Labs 0991,63.64,below_threshold,STARTUP
Writer Labs 0992,Writer Labs 0992,60.0,below_threshold,STARTUP
Tome Labs 0993,Tome Labs 0993,50.0,below_threshold,STARTUP
Descript Labs 0994,Descript Labs 0994,66.67,below_threshold,STARTUP
AssemblyAI Labs 0995,AssemblyAI Labs 0995,71.43,below_threshold,STARTUP
DeepL Labs 0996,DeepL Labs 0996,55.56,below_threshold,STARTUP
Sakana AI Labs 0997,Sakana AI Labs 0997,66.67,below_threshold,STARTUP
Thinking Machines Labs 0998,Thinking Machines,80.0,rapidfuzz_ratio,STARTUP
Poolside Labs 0999,Poolside Labs 0999,66.67,below_threshold,STARTUP
Magic Labs 1000,Magic Labs 1000,55.56,below_threshold,STARTUP
